ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,IDADE_EMPRESA,VL_PAGAMENTOS,QT_PAGAMENTOS,VL_RECEBIMENTOS,QT_RECEBIMENTOS,CLUSTER,MOMENTO_VIDA,CENTRALIDADE,NIVEL_DEPENDENCIA,SCORE_RISCO,PROJECAO_RECEBIMENTO
CNPJ_01254,21857582,-11476,2001-02-21,Hotéis e pousadas,2025-03-31,24.10403832991102,0.0,0.0,108.0,1.0,0,Consolidada,0.00011112345816201801,1.0,87,108.0
CNPJ_01255,2970910,185519,2018-06-18,Televisão por assinatura,2025-03-31,6.784394250513347,3085.0,3.0,2490.0,4.0,1,Pequeno Porte,0.000333370374486054,1.0,56,615.0999999999999
CNPJ_01256,63378440,1034883,1994-02-02,Correios e entregas expressas,2025-03-31,31.156741957563312,6810.0,6.0,7594.0,4.0,0,Consolidada,0.00044449383264807203,0.5587371512481645,40,1217.8
CNPJ_01257,107210,8467,2021-07-04,Comércio atacadista de medicamentos,2025-03-31,3.7399041752224504,6218.0,6.0,5935.0,6.0,1,Pequeno Porte,0.00044449383264807203,0.922156697556866,58,1509.0
CNPJ_01258,219905,-13562,2022-12-19,Fabricação de caminhões e ônibus,2025-03-31,2.2806297056810405,313062.0,18.0,460296.0,28.0,1,Pequeno Porte,0.002000222246916324,0.24269633491129552,69,190477.9
CNPJ_01259,1972304,-113707,2017-11-12,Fabricação de papel,2025-03-31,7.381245722108145,0.0,0.0,289.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,289.0
CNPJ_01260,123968,4352,2019-04-13,Telecomunicações sem fio,2025-03-31,5.965776865160849,23.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_01261,15003495,-916935,2001-10-29,Planos de saúde,2025-03-31,23.419575633127995,0.0,0.0,0.0,0.0,0,Consolidada,0.0,0.0,57,0.0
CNPJ_01262,144567,-4973,2020-03-24,Distribuição de energia elétrica,2025-03-31,5.018480492813142,32329.0,12.0,12940.0,7.0,1,Pequeno Porte,0.0007778642071341261,0.48786707882534774,67,5596.599999999999
CNPJ_01263,280906,-4158,2023-10-06,Telecomunicações sem fio,2025-03-31,1.483915126625599,2080201.0,69.0,919508.0,32.0,1,Pequeno Porte,0.004000444493832648,0.18188531258020593,69,182079.89999999997
CNPJ_01264,212551,-12934,2023-11-07,Saneamento básico,2025-03-31,1.3963039014373717,60.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_01265,255806,7602,2020-02-17,Comércio varejista de alimentos,2025-03-31,5.117043121149897,508.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_01266,89610,8520,2023-08-17,Produção de ferro-gusa,2025-03-31,1.620807665982204,3773.0,4.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.972700768619136,59,0.0
CNPJ_01267,283130,20286,2019-10-24,Produção de alumínio,2025-03-31,5.434633812457221,94514.0,12.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.3071820047823603,27,0.0
CNPJ_01268,232052,-20982,2021-05-30,Educação superior,2025-03-31,3.8357289527720737,0.0,0.0,7663.0,9.0,1,Pequeno Porte,0.00055561729081009,0.3839227456609683,68,2991.3
CNPJ_01269,2933220,248347,2018-07-15,Comércio atacadista de medicamentos,2025-03-31,6.71047227926078,0.0,0.0,3040.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,898.0999999999999
CNPJ_01270,2496361,220129,2016-04-14,Distribuição de energia elétrica,2025-03-31,8.960985626283367,0.0,0.0,164.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,164.0
CNPJ_01271,2749873,23864,2017-01-01,Fabricação de caminhões e ônibus,2025-03-31,8.243668720054757,360.0,3.0,467.0,3.0,1,Pequeno Porte,0.00022224691632403602,1.0,56,135.5
CNPJ_01272,26689183,-566320,2020-11-05,Fabricação de caminhões e ônibus,2025-03-31,4.399726214921286,9185.0,6.0,2173.0,3.0,1,Pequeno Porte,0.000333370374486054,1.0,96,717.0999999999999
CNPJ_01273,1279642,-50263,2018-05-30,Hotéis e pousadas,2025-03-31,6.836413415468857,4793.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_01274,2327974,-212669,2022-06-23,Extração de minério de ferro,2025-03-31,2.7707049965776864,0.0,0.0,34.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,34.0
CNPJ_01275,2918778,-137083,2020-02-14,Televisão aberta,2025-03-31,5.125256673511293,663.0,4.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.9622926093514329,97,0.0
CNPJ_01276,269762,8106,2020-02-19,Padaria e confeitaria,2025-03-31,5.111567419575633,364.0,4.0,96.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,57,96.0
CNPJ_01277,182474397,-9138140,2010-01-18,Montagem industrial,2025-03-31,15.197809719370294,0.0,0.0,0.0,0.0,2,Grande Porte,0.0,0.0,49,0.0
CNPJ_01278,2835747,261187,2019-01-16,Cultivo de trigo,2025-03-31,6.203969883641341,10637.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.7198458211901853,57,0.0
CNPJ_01279,2908391,419362,2020-03-29,Comércio atacadista de tecidos,2025-03-31,5.004791238877481,0.0,0.0,103.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,103.0
CNPJ_01280,1080278,128856,2017-07-17,Restaurantes e similares,2025-03-31,7.704312114989733,382.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_01281,2198173,-198444,2017-09-27,Fabricação de móveis,2025-03-31,7.507186858316222,0.0,0.0,123.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,123.0
CNPJ_01282,1431357,134368,2020-05-25,Comércio atacadista de calçados,2025-03-31,4.848733744010952,5697.0,4.0,5598.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,57,5598.0
CNPJ_01283,2719448,118242,2017-05-10,Serviços de tecnologia da informação,2025-03-31,7.8904859685147155,289.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_01284,11252112,-259377,2009-10-26,Telecomunicações sem fio,2025-03-31,15.427789185489392,5665192.0,174.0,1448563.0,47.0,1,Pequeno Porte,0.008445382820313369,0.1539953733458607,62,440748.6
CNPJ_01285,422476,-12405,2017-10-21,Comércio atacadista de calçados,2025-03-31,7.441478439425051,0.0,0.0,4561.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,795.6999999999999
CNPJ_01286,705288,-52411,2017-03-21,Construção de edifícios,2025-03-31,8.02737850787132,107.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,0.0
CNPJ_01287,542925,21174,2014-11-06,Produção de ferro-gusa,2025-03-31,10.39835728952772,23810.0,15.0,0.0,0.0,1,Pequeno Porte,0.00055561729081009,0.2540529189416212,25,0.0
CNPJ_01288,2676652,224223,2016-02-28,Seguros de vida,2025-03-31,9.086926762491444,383.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,0.0
CNPJ_01289,285146,-8409,2022-09-14,Restaurantes e similares,2025-03-31,2.543463381245722,14024200.0,200.0,30820494.0,322.0,3,Em Crescimento,0.02244693854872764,0.06783189058912452,69,10329335.5
CNPJ_01290,23293254,-927609,2015-03-02,Construção de barragens,2025-03-31,10.080766598220396,0.0,0.0,18.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,93,18.0
CNPJ_01291,81896,-3883,2019-09-01,Produção de alumínio,2025-03-31,5.579739904175223,0.0,0.0,726.0,4.0,1,Pequeno Porte,0.00022224691632403602,0.6831955922865014,97,138.5
CNPJ_01292,2248595,58004,2022-12-28,Cultivo de milho,2025-03-31,2.2559890485968515,13540.0,9.0,2940.0,3.0,1,Pequeno Porte,0.00044449383264807203,1.0,59,874.1999999999999
CNPJ_01293,507829,-20302,2014-05-04,Comércio atacadista de tecidos,2025-03-31,10.907597535934292,22094.0,18.0,0.0,0.0,1,Pequeno Porte,0.000666740748972108,0.2956006155517335,65,0.0
CNPJ_01294,266760,-8143,2020-10-25,Restaurantes e similares,2025-03-31,4.42984257357974,9138804.0,215.0,0.0,0.0,1,Pequeno Porte,0.007889765529503278,0.044868672093197316,68,0.0
CNPJ_01295,1177820,-90703,2017-04-13,Planos de saúde,2025-03-31,7.964407939767283,40.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,0.0
CNPJ_01296,23718919,-392816,2012-05-20,Armazenamento geral,2025-03-31,12.862422997946611,273786.0,39.0,106554.0,11.0,1,Pequeno Porte,0.002000222246916324,0.45185539726335944,62,35140.299999999996
CNPJ_01297,27234613,1733494,2018-02-19,Montagem industrial,2025-03-31,7.110198494182067,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,24,0.0
CNPJ_01298,2666272,-264428,2017-03-06,Construção de barragens,2025-03-31,8.068446269678303,2059.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,0.0
CNPJ_01299,1556566,58047,2018-12-29,Comércio atacadista de medicamentos,2025-03-31,6.253251197809719,758.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_01300,23007587,-900417,2012-04-12,Distribuição de energia elétrica,2025-03-31,12.966461327857632,132.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,92,0.0
CNPJ_01301,29590398,2869347,2003-12-23,Correios e entregas expressas,2025-03-31,21.270362765229294,0.0,0.0,0.0,0.0,0,Consolidada,0.0,0.0,17,0.0
CNPJ_01302,194567,5438,2019-04-21,Montagem industrial,2025-03-31,5.943874058863792,40.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_01303,199754,-7518,2021-07-01,Telecomunicações sem fio,2025-03-31,3.7481177275838466,6119.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_01304,2885206,297,2018-09-19,Transporte ferroviário de carga,2025-03-31,6.529774127310062,344.0,3.0,161.0,3.0,1,Pequeno Porte,0.00022224691632403602,1.0,56,25.099999999999998
CNPJ_01305,78781,4636,2022-10-03,Seguros de vida,2025-03-31,2.4914442162902124,0.0,0.0,130.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,130.0
CNPJ_01306,172843965,-4602422,2009-05-10,Produção de alumínio,2025-03-31,15.890485968514716,25727600.0,256.0,7490802.0,79.0,3,Em Crescimento,0.013334814979442161,0.09000584984091156,49,2342785.3
CNPJ_01307,24122488,2235186,2012-09-22,Defesa nacional,2025-03-31,12.5201916495551,105306.0,24.0,11364.0,6.0,1,Pequeno Porte,0.00111123458162018,0.9330341429074269,52,4399.6
CNPJ_01308,2083900,-107857,2017-08-04,Administração pública,2025-03-31,7.655030800821355,598.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.6003344481605352,96,0.0
CNPJ_01309,2550713,245830,2021-12-03,Geração de energia elétrica,2025-03-31,3.323750855578371,0.0,0.0,22.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,22.0
CNPJ_01310,288978,-15883,2022-07-23,Cultivo de arroz,2025-03-31,2.6885694729637235,28.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_01311,1257376,-31720,2014-11-19,Transporte ferroviário de carga,2025-03-31,10.362765229295004,0.0,0.0,56.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,56.0
CNPJ_01312,715308,-5713,2019-11-05,Transporte ferroviário de carga,2025-03-31,5.401779603011636,2661.0,6.0,380.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,97,380.0
CNPJ_01313,57132,4556,2023-11-07,Hotéis e pousadas,2025-03-31,1.3963039014373717,526.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_01314,27920562,-1676104,2007-01-31,Educação superior,2025-03-31,18.16290212183436,3425.0,3.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,89,0.0
CNPJ_01315,195741870,-19566552,1996-02-17,Restaurantes e similares,2025-03-31,29.117043121149898,0.0,0.0,284.0,5.0,2,Grande Porte,0.000333370374486054,0.4788732394366197,41,126.1
CNPJ_01316,39811293,3697541,1996-10-21,Fabricação de produtos químicos,2025-03-31,28.44079397672827,8859.0,3.0,4720.0,3.0,0,Consolidada,0.00022224691632403602,1.0,43,1469.1999999999998
CNPJ_01317,80824,-4874,2020-07-10,Cultivo de trigo,2025-03-31,4.722792607802875,2985.0,6.0,2532.0,6.0,1,Pequeno Porte,0.00044449383264807203,0.5608040201005026,98,822.5999999999999
CNPJ_01318,212074,-9019,2023-07-06,Construção de barragens,2025-03-31,1.7357973990417521,307714.0,24.0,195659.0,17.0,1,Pequeno Porte,0.001889098788754306,0.24437414072442362,69,65999.7
CNPJ_01319,2998561,35286,2015-02-22,Educação superior,2025-03-31,10.102669404517453,15308849.0,216.0,10684187.0,134.0,3,Em Crescimento,0.014446049561062341,0.07962992411121221,25,3917735.0999999996
CNPJ_01320,22072165,-1193530,2017-03-27,Geração de energia elétrica,2025-03-31,8.010951403148528,0.0,0.0,586.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,586.0
CNPJ_01321,2449416,22525,2014-06-29,Seguros de vida,2025-03-31,10.754277891854894,58909.0,12.0,32601.0,8.0,1,Pequeno Porte,0.0008889876652961441,0.44590656728321215,24,6368.4
CNPJ_01322,2714911,-248304,2014-01-13,Fabricação de móveis,2025-03-31,11.211498973305956,134832.0,24.0,90665.0,16.0,1,Pequeno Porte,0.0015557284142682522,0.2818287100865825,64,22905.8
CNPJ_01323,1443785,45031,2020-11-20,Cultivo de arroz,2025-03-31,4.358658453114305,1217183.0,64.0,107.0,2.0,1,Pequeno Porte,0.002555839537726414,0.6448598130841121,58,20.92753623188406
CNPJ_01324,29829080,-896164,2018-02-14,Comércio varejista de alimentos,2025-03-31,7.123887748117728,168.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,94,0.0
CNPJ_01325,74841686,-6857234,1997-12-22,Comércio atacadista de alimentos,2025-03-31,27.27173169062286,24974.0,12.0,0.0,0.0,2,Grande Porte,0.00044449383264807203,0.38127652758869224,51,0.0
CNPJ_01326,244044,19682,2020-01-21,Comércio varejista de alimentos,2025-03-31,5.190965092402464,75189.0,12.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.39766455199563766,27,0.0
CNPJ_01327,1065673,72553,2016-08-03,Comércio atacadista de calçados,2025-03-31,8.657084188911705,14849.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.5630008754798302,56,0.0
CNPJ_01328,1246295,-37443,2017-08-27,Televisão por assinatura,2025-03-31,7.592060232717317,158974.0,24.0,1066.0,1.0,1,Pequeno Porte,0.001000111123458162,1.0,96,1066.0
CNPJ_01329,685619,-39462,2020-11-01,Atividades hospitalares,2025-03-31,4.4106776180698155,748312.0,51.0,289390.0,29.0,1,Pequeno Porte,0.0031114568285365045,0.2568609834479422,68,124511.99999999999
CNPJ_01330,261144,-25108,2021-03-29,Fabricação de automóveis,2025-03-31,4.005475701574264,623.0,3.0,28.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,98,28.0
CNPJ_01331,1004854,74541,2015-07-21,Atividades de bancos múltiplos,2025-03-31,9.69472963723477,0.0,0.0,189.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,189.0
CNPJ_01332,15358824,-137722,2010-05-14,Construção de edifícios,2025-03-31,14.880219028062971,1062806.0,54.0,752046.0,36.0,1,Pequeno Porte,0.0038893210356706303,0.18622929980346947,62,246938.09999999998
CNPJ_01333,544126,-54034,2015-05-25,Restaurantes e similares,2025-03-31,9.850787132101301,18240.0,12.0,3548.0,4.0,1,Pequeno Porte,0.000666740748972108,0.9861894024802705,95,1305.1
CNPJ_01334,570819,24732,2018-05-10,Cultivo de trigo,2025-03-31,6.891170431211499,273.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_01335,2677588,-50850,2017-12-06,Seguros de vida,2025-03-31,7.315537303216975,1899.0,3.0,323.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,96,323.0
CNPJ_01336,1772598,-41518,2021-01-19,Comércio atacadista de tecidos,2025-03-31,4.1943874058863795,20510894.0,253.0,12099185.0,158.0,3,Em Crescimento,0.016779642182464718,0.051337259493098086,68,3129360.9
CNPJ_01337,2997571,-29008,2015-07-25,Televisão aberta,2025-03-31,9.683778234086242,724.0,4.0,507.0,2.0,1,Pequeno Porte,0.00044449383264807203,0.8185404339250493,95,1872.0108695652175
CNPJ_01338,28916318,-3243377,2009-11-17,Planos de saúde,2025-03-31,15.367556468172484,0.0,0.0,1195.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,90,1195.0
CNPJ_01339,2405603,125358,2020-04-20,Fabricação de produtos químicos,2025-03-31,4.944558521560575,17806.0,12.0,22827.0,9.0,1,Pequeno Porte,0.001000111123458162,0.5880317168265651,57,7081.299999999999
CNPJ_01340,2868023,-47149,2016-09-02,Comércio atacadista de bebidas,2025-03-31,8.574948665297741,0.0,0.0,48.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,48.0
CNPJ_01341,90360,-7381,2023-10-01,Comércio atacadista de medicamentos,2025-03-31,1.4976043805612593,0.0,0.0,74.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,74.0
CNPJ_01342,534602,-14803,2021-10-23,Produção de alumínio,2025-03-31,3.436002737850787,0.0,0.0,39.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,39.0
CNPJ_01343,62297,-2456,2022-01-10,Fabricação de automóveis,2025-03-31,3.2197125256673513,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,68,0.0
CNPJ_01344,1422058,55542,2019-09-05,Fabricação de automóveis,2025-03-31,5.568788501026694,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,27,0.0
CNPJ_01345,629251,-29274,2018-06-01,Comércio atacadista de alimentos,2025-03-31,6.830937713894593,4027.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.5381177054879563,97,0.0
CNPJ_01346,228687,3001,2022-06-21,Padaria e confeitaria,2025-03-31,2.7761806981519506,2087.0,3.0,12220.0,6.0,1,Pequeno Porte,0.000333370374486054,1.0,58,4877.4
CNPJ_01347,69060,8002,2020-09-22,Planos de saúde,2025-03-31,4.520191649555099,4591.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_01348,14639241,1135368,2015-05-09,Telecomunicações sem fio,2025-03-31,9.894592744695414,2177.0,9.0,222.0,1.0,1,Pequeno Porte,0.00044449383264807203,1.0,54,222.0
CNPJ_01349,1912979,-84923,2016-03-08,Atividades de bancos múltiplos,2025-03-31,9.062286105407255,28029.0,18.0,18.0,1.0,1,Pequeno Porte,0.0007778642071341261,1.0,96,18.0
CNPJ_01350,295882,5693,2023-07-27,Fabricação de móveis,2025-03-31,1.678302532511978,20325.0,12.0,248.0,1.0,1,Pequeno Porte,0.00055561729081009,1.0,59,248.0
CNPJ_01351,92524246,6407324,2015-07-24,Planos de saúde,2025-03-31,9.686516084873375,7143.0,9.0,353.0,1.0,0,Consolidada,0.00044449383264807203,1.0,48,353.0
CNPJ_01352,2625992,-182199,2020-02-14,Fabricação de automóveis,2025-03-31,5.125256673511293,15.0,1.0,11.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,97,11.0
CNPJ_01353,131168,-12217,2023-11-14,Restaurantes e similares,2025-03-31,1.377138945927447,12999.0,12.0,6771.0,7.0,1,Pequeno Porte,0.0007778642071341261,0.5179441736818786,99,1654.6999999999998
CNPJ_01354,26923561,-1659842,2007-08-15,Produção de alumínio,2025-03-31,17.626283367556468,65.0,1.0,58.0,1.0,0,Consolidada,0.00022224691632403602,1.0,90,58.0
CNPJ_01355,216628,-12797,2021-12-07,Atividades hospitalares,2025-03-31,3.3127994524298425,0.0,0.0,28.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,28.0
CNPJ_01356,254232,-12503,2022-08-06,Engenharia civil,2025-03-31,2.650239561943874,2090.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.42727272727272725,69,0.0
CNPJ_01357,983785,146827,2015-05-21,Produção de alumínio,2025-03-31,9.86173853524983,29.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,0.0
CNPJ_01358,2086057,112600,2021-01-28,Correios e entregas expressas,2025-03-31,4.16974674880219,0.0,0.0,21.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,21.0
CNPJ_01359,136608,-1388,2020-01-15,Cultivo de trigo,2025-03-31,5.207392197125257,3601.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_01360,2587058,244958,2015-02-02,Produção de ferro-gusa,2025-03-31,10.157426420260096,76037.0,12.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.38654865394479004,25,0.0
CNPJ_01361,203735,-4718,2019-03-23,Restaurantes e similares,2025-03-31,6.023271731690623,113.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_01362,89069,-7394,2020-03-28,Cultivo de milho,2025-03-31,5.007529089664613,277.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_01363,193500,-708,2023-03-12,Fabricação de móveis,2025-03-31,2.0533880903490758,5845.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_01364,236191,7310,2020-11-28,Correios e entregas expressas,2025-03-31,4.336755646817249,0.0,0.0,32.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,32.0
CNPJ_01365,1230956,-43093,2021-04-11,Produção cinematográfica,2025-03-31,3.969883641341547,0.0,0.0,34.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,34.0
CNPJ_01366,167392,9131,2021-09-21,Comércio atacadista de bebidas,2025-03-31,3.5236139630390144,5031328.0,152.0,80329.0,3.0,1,Pequeno Porte,0.005889543282586954,1.0,58,21277.399999999998
CNPJ_01367,120207355,-8400736,2012-05-29,Telecomunicações sem fio,2025-03-31,12.837782340862423,140.0,1.0,0.0,0.0,2,Grande Porte,0.00011112345816201801,1.0,85,0.0
CNPJ_01368,1604981,133969,2021-12-29,Atividades hospitalares,2025-03-31,3.252566735112936,0.0,0.0,47.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,47.0
CNPJ_01369,72724172,-136939,2005-08-22,Comércio atacadista de calçados,2025-03-31,19.60574948665298,82.0,1.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,85,0.0
CNPJ_01370,188617,-3476,2022-03-02,Educação superior,2025-03-31,3.080082135523614,11.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_01371,12770676,575758,2017-09-17,Extração de petróleo e gás natural,2025-03-31,7.534565366187543,18.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,0.0
CNPJ_01372,2393942,198029,2015-01-20,Consultoria empresarial,2025-03-31,10.193018480492814,0.0,0.0,2281.0,8.0,1,Pequeno Porte,0.00044449383264807203,0.46646207803594913,25,842.6999999999999
CNPJ_01373,9842690,704718,2018-12-11,Consultoria empresarial,2025-03-31,6.3025325119780975,256141.0,27.0,0.0,0.0,1,Pequeno Porte,0.001000111123458162,0.2024041445922363,26,0.0
CNPJ_01374,114349,1023,2020-03-29,Engenharia civil,2025-03-31,5.004791238877481,6670.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_01375,221295,-2975,2022-11-06,Seguros de vida,2025-03-31,2.3983572895277208,0.0,0.0,120.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,120.0
CNPJ_01376,155336,8962,2021-02-22,Comércio atacadista de medicamentos,2025-03-31,4.101300479123887,279655.0,39.0,20180.0,3.0,1,Pequeno Porte,0.0015557284142682522,1.0,58,9684.3
CNPJ_01377,1878537,-186431,2016-10-11,Consultoria empresarial,2025-03-31,8.46817248459959,9653.0,10.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.4117890811146794,66,0.0
CNPJ_01378,65833,-1992,2022-11-23,Cultivo de milho,2025-03-31,2.351813826146475,52.0,1.0,19.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,99,19.0
CNPJ_01379,60677,-7120,2023-10-25,Correios e entregas expressas,2025-03-31,1.431895961670089,14937.0,6.0,11058.0,3.0,1,Pequeno Porte,0.000333370374486054,1.0,99,1791.8999999999999
