ID_PGTO;ID_RCBE;VL;DS_TRAN;DT_REFE;
CNPJ_05563;CNPJ_08749;57;PIX;2025-04-27;
CNPJ_00134;CNPJ_02209;123;BOLETO;2025-03-20;
CNPJ_00134;CNPJ_08209;24;PIX;2025-04-27;
CNPJ_00405;CNPJ_00134;37;PIX;2025-05-12;
CNPJ_06966;CNPJ_02576;2092;PIX;2025-03-16;
CNPJ_02576;CNPJ_05763;428;TED;2025-04-04;
CNPJ_02576;CNPJ_03726;1008;PIX;2025-05-17;
CNPJ_07530;CNPJ_04253;1070;PIX;2025-05-13;
CNPJ_02826;CNPJ_02076;141;TED;2025-03-02;
CNPJ_02826;CNPJ_03591;110;PIX;2025-04-26;
CNPJ_01527;CNPJ_05620;90087;PIX;2025-04-28;
CNPJ_07179;CNPJ_04457;348;PIX;2025-05-27;
CNPJ_05144;CNPJ_09096;8740;PIX;2025-03-13;
CNPJ_02057;CNPJ_03184;1347;PIX;2025-05-31;
CNPJ_00384;CNPJ_03763;767;PIX;2025-03-24;
CNPJ_01016;CNPJ_03763;1071;PIX;2025-04-17;
CNPJ_08122;CNPJ_05274;171;PIX;2025-03-11;
CNPJ_06852;CNPJ_08122;148;PIX;2025-05-04;
CNPJ_02907;CNPJ_08428;6522;SISTEMICO;2025-03-30;
CNPJ_02907;CNPJ_04822;2053;PIX;2025-05-30;
CNPJ_05300;CNPJ_04757;685;PIX;2025-05-08;
CNPJ_02203;CNPJ_03780;1212;BOLETO;2025-05-18;
CNPJ_01792;CNPJ_00092;831;PIX;2025-03-08;
CNPJ_00092;CNPJ_03741;430;PIX;2025-04-06;
CNPJ_07116;CNPJ_00092;718;PIX;2025-05-28;
CNPJ_03065;CNPJ_07957;286;PIX;2025-03-16;
CNPJ_08953;CNPJ_03090;1012;BOLETO;2025-05-21;
CNPJ_01112;CNPJ_05573;56406;PIX;2025-03-23;
CNPJ_06759;CNPJ_03294;2674;PIX;2025-03-22;
CNPJ_01966;CNPJ_06157;9107;PIX;2025-05-07;
CNPJ_04172;CNPJ_04929;58;PIX;2025-04-26;
CNPJ_07214;CNPJ_00677;14385;PIX;2025-03-27;
CNPJ_07214;CNPJ_08198;14551;PIX;2025-05-11;
CNPJ_02125;CNPJ_08144;244;PIX;2025-03-03;
CNPJ_02751;CNPJ_02125;377;PIX;2025-05-26;
CNPJ_02550;CNPJ_00675;339;PIX;2025-04-08;
CNPJ_01929;CNPJ_05519;55;BOLETO;2025-03-17;
CNPJ_03039;CNPJ_03915;1930;SISTEMICO;2025-03-07;
CNPJ_05664;CNPJ_03039;1895;TED;2025-04-13;
CNPJ_06389;CNPJ_09226;38;PIX;2025-05-16;
CNPJ_01926;CNPJ_08313;986;BOLETO;2025-04-20;
CNPJ_02130;CNPJ_04878;509;PIX;2025-04-15;
CNPJ_08732;CNPJ_04878;222;PIX;2025-05-17;
CNPJ_08875;CNPJ_04549;322;PIX;2025-04-23;
CNPJ_07656;CNPJ_01609;34090;BOLETO;2025-03-20;
CNPJ_01609;CNPJ_06259;4272;PIX;2025-04-25;
CNPJ_01395;CNPJ_01609;24018;PIX;2025-05-08;
CNPJ_01203;CNPJ_05435;856;PIX;2025-03-03;
CNPJ_02054;CNPJ_01203;1259;BOLETO;2025-04-03;
CNPJ_01054;CNPJ_01203;1138;BOLETO;2025-05-04;
CNPJ_01054;CNPJ_04171;1557;TED;2025-03-18;
CNPJ_09661;CNPJ_04171;1514;BOLETO;2025-05-09;
CNPJ_00640;CNPJ_03741;548;PIX;2025-03-08;
CNPJ_01319;CNPJ_00640;1525;TED;2025-04-21;
CNPJ_00640;CNPJ_00704;249;PIX;2025-05-05;
CNPJ_02786;CNPJ_07600;7871;TED;2025-03-07;
CNPJ_02786;CNPJ_05111;12981;PIX;2025-04-11;
CNPJ_06292;CNPJ_03725;242;PIX;2025-03-02;
CNPJ_01381;CNPJ_06292;1503;PIX;2025-04-27;
CNPJ_03556;CNPJ_03839;504;PIX;2025-05-09;
CNPJ_07741;CNPJ_02833;1454;SISTEMICO;2025-03-17;
CNPJ_02173;CNPJ_04644;90;PIX;2025-03-03;
CNPJ_02531;CNPJ_04598;179;PIX;2025-03-01;
CNPJ_09214;CNPJ_04598;135;PIX;2025-04-01;
CNPJ_05891;CNPJ_07333;4522;PIX;2025-04-16;
CNPJ_03845;CNPJ_07162;1896;PIX;2025-05-21;
CNPJ_01628;CNPJ_09712;484;PIX;2025-03-08;
CNPJ_02110;CNPJ_01628;406;BOLETO;2025-05-02;
CNPJ_09040;CNPJ_04308;8;PIX;2025-03-09;
CNPJ_00365;CNPJ_04308;12;PIX;2025-04-20;
CNPJ_07171;CNPJ_04212;2454;PIX;2025-03-29;
CNPJ_00791;CNPJ_07575;39;PIX;2025-03-27;
CNPJ_00791;CNPJ_03197;28;PIX;2025-05-04;
CNPJ_04018;CNPJ_00833;2115;BOLETO;2025-05-28;
CNPJ_03975;CNPJ_09532;10903;BOLETO;2025-05-23;
CNPJ_09421;CNPJ_05111;10;PIX;2025-03-12;
CNPJ_05753;CNPJ_07278;50;PIX;2025-03-12;
CNPJ_02253;CNPJ_03572;771;PIX;2025-03-13;
CNPJ_01932;CNPJ_00489;42;PIX;2025-03-17;
CNPJ_01527;CNPJ_01932;125;BOLETO;2025-04-24;
CNPJ_00132;CNPJ_01932;110;TED;2025-05-01;
CNPJ_05364;CNPJ_08869;12553;PIX;2025-03-19;
CNPJ_05466;CNPJ_09177;1874;PIX;2025-05-15;
CNPJ_01395;CNPJ_09660;33;PIX;2025-03-19;
CNPJ_09660;CNPJ_08263;29;PIX;2025-04-06;
CNPJ_01152;CNPJ_09660;66;PIX;2025-05-17;
CNPJ_05806;CNPJ_09768;134;PIX;2025-03-01;
CNPJ_09661;CNPJ_05806;39;PIX;2025-05-21;
CNPJ_00392;CNPJ_02651;88;BOLETO;2025-04-22;
CNPJ_00299;CNPJ_00392;44;PIX;2025-05-09;
CNPJ_05016;CNPJ_06032;165;PIX;2025-04-05;
CNPJ_06032;CNPJ_06179;162;BOLETO;2025-05-19;
CNPJ_00226;CNPJ_05396;406;PIX;2025-05-18;
CNPJ_00377;CNPJ_03673;2550;PIX;2025-04-01;
CNPJ_00377;CNPJ_06704;661;BOLETO;2025-05-05;
CNPJ_01620;CNPJ_07088;970;PIX;2025-03-24;
CNPJ_07088;CNPJ_05639;631;PIX;2025-04-01;
CNPJ_02822;CNPJ_03923;1052;TED;2025-04-22;
CNPJ_02822;CNPJ_08797;831;TED;2025-05-09;
CNPJ_02573;CNPJ_03585;23959;BOLETO;2025-04-21;
CNPJ_05687;CNPJ_03585;2654;PIX;2025-05-04;
CNPJ_05595;CNPJ_06349;717;PIX;2025-04-24;
CNPJ_02408;CNPJ_08432;177;PIX;2025-03-05;
CNPJ_02408;CNPJ_05456;134;PIX;2025-04-28;
CNPJ_02408;CNPJ_06885;116;PIX;2025-05-02;
CNPJ_00140;CNPJ_00337;154;BOLETO;2025-04-26;
CNPJ_07901;CNPJ_02326;1885;BOLETO;2025-05-23;
CNPJ_02281;CNPJ_02405;20;PIX;2025-03-25;
CNPJ_02405;CNPJ_02539;9;PIX;2025-04-29;
CNPJ_02405;CNPJ_03496;26;TED;2025-05-25;
CNPJ_07364;CNPJ_07064;29112;PIX;2025-05-13;
CNPJ_07709;CNPJ_05075;464;TED;2025-04-23;
CNPJ_00983;CNPJ_04174;87;PIX;2025-05-19;
CNPJ_02707;CNPJ_08236;348;PIX;2025-04-15;
CNPJ_08236;CNPJ_08730;879;PIX;2025-05-10;
CNPJ_01527;CNPJ_03186;377;PIX;2025-05-21;
CNPJ_01054;CNPJ_09340;1135;PIX;2025-03-02;
CNPJ_00521;CNPJ_03430;91;TED;2025-05-03;
CNPJ_04667;CNPJ_09792;7656;PIX;2025-05-14;
CNPJ_00020;CNPJ_02057;158;PIX;2025-04-16;
CNPJ_04442;CNPJ_00020;427;PIX;2025-05-14;
CNPJ_01180;CNPJ_03215;174;PIX;2025-03-24;
CNPJ_02649;CNPJ_01180;75;TED;2025-04-09;
CNPJ_04658;CNPJ_04413;115;PIX;2025-03-08;
CNPJ_04306;CNPJ_06122;595;BOLETO;2025-03-11;
CNPJ_05669;CNPJ_03659;100;TED;2025-03-20;
CNPJ_05669;CNPJ_01106;91;BOLETO;2025-05-25;
CNPJ_02580;CNPJ_07258;2216;TED;2025-04-01;
CNPJ_02580;CNPJ_09715;5113;PIX;2025-05-01;
CNPJ_03169;CNPJ_05724;1272;PIX;2025-05-09;
CNPJ_07264;CNPJ_08204;69277;PIX;2025-05-03;
CNPJ_02641;CNPJ_04458;128;PIX;2025-03-29;
CNPJ_01063;CNPJ_04458;122;PIX;2025-04-16;
CNPJ_05566;CNPJ_04979;1156;PIX;2025-04-09;
CNPJ_00679;CNPJ_04979;1558;PIX;2025-05-29;
CNPJ_00465;CNPJ_08010;23;TED;2025-03-09;
CNPJ_02548;CNPJ_08010;58;TED;2025-05-07;
CNPJ_01690;CNPJ_00095;8374;PIX;2025-03-01;
CNPJ_01690;CNPJ_02564;2713;PIX;2025-04-11;
CNPJ_00173;CNPJ_01690;1789;PIX;2025-05-16;
CNPJ_04742;CNPJ_02751;408;PIX;2025-04-24;
CNPJ_07042;CNPJ_09312;39;BOLETO;2025-05-03;
CNPJ_00991;CNPJ_03895;217;PIX;2025-04-24;
CNPJ_00043;CNPJ_03895;1266;PIX;2025-05-05;
CNPJ_08168;CNPJ_02296;1325;PIX;2025-05-18;
CNPJ_05464;CNPJ_02420;1488;PIX;2025-05-16;
CNPJ_03445;CNPJ_03242;40;PIX;2025-05-02;
CNPJ_04715;CNPJ_06769;222;BOLETO;2025-05-23;
CNPJ_00072;CNPJ_05552;71;PIX;2025-04-04;
CNPJ_00072;CNPJ_06179;39;PIX;2025-05-08;
CNPJ_00338;CNPJ_06704;44;PIX;2025-03-25;
CNPJ_00338;CNPJ_00091;91;PIX;2025-04-28;
CNPJ_05516;CNPJ_09131;68;PIX;2025-04-28;
CNPJ_02300;CNPJ_08336;1606;PIX;2025-03-19;
CNPJ_07656;CNPJ_06085;33;SISTEMICO;2025-05-12;
CNPJ_06933;CNPJ_09003;12920;BOLETO;2025-05-29;
CNPJ_01869;CNPJ_00606;162;SISTEMICO;2025-03-03;
CNPJ_03534;CNPJ_00606;17;BOLETO;2025-04-19;
CNPJ_08088;CNPJ_03326;674;PIX;2025-03-18;
CNPJ_02420;CNPJ_05455;935;PIX;2025-03-26;
CNPJ_01702;CNPJ_03689;278;PIX;2025-03-26;
CNPJ_01702;CNPJ_08901;186;PIX;2025-04-24;
CNPJ_01702;CNPJ_07957;44;PIX;2025-05-30;
CNPJ_09661;CNPJ_09701;839;PIX;2025-03-19;
CNPJ_02742;CNPJ_05085;114;PIX;2025-03-13;
CNPJ_01609;CNPJ_02742;64;PIX;2025-04-28;
CNPJ_02742;CNPJ_03644;38;PIX;2025-05-22;
CNPJ_01796;CNPJ_07681;4752;TED;2025-03-01;
CNPJ_04580;CNPJ_09830;6790;PIX;2025-05-10;
CNPJ_02470;CNPJ_01990;56;PIX;2025-03-15;
CNPJ_01990;CNPJ_06389;44;BOLETO;2025-04-19;
CNPJ_01990;CNPJ_03115;44;BOLETO;2025-05-09;
CNPJ_00895;CNPJ_03673;3200;PIX;2025-04-22;
CNPJ_07939;CNPJ_01658;997;BOLETO;2025-03-09;
CNPJ_01658;CNPJ_04540;774;SISTEMICO;2025-05-01;
CNPJ_06308;CNPJ_07804;1126;PIX;2025-03-20;
CNPJ_06308;CNPJ_00403;738;PIX;2025-04-07;
CNPJ_02228;CNPJ_07751;16650;BOLETO;2025-03-28;
CNPJ_02228;CNPJ_05563;19069;TED;2025-04-30;
CNPJ_02228;CNPJ_04580;12168;PIX;2025-05-09;
CNPJ_05380;CNPJ_00445;2962;BOLETO;2025-05-15;
CNPJ_00083;CNPJ_02675;243;BOLETO;2025-05-07;
CNPJ_00697;CNPJ_04163;132;PIX;2025-03-21;
CNPJ_00187;CNPJ_04163;125;BOLETO;2025-05-19;
CNPJ_04406;CNPJ_07002;1330;PIX;2025-05-25;
CNPJ_03660;CNPJ_03659;9258;TED;2025-04-01;
CNPJ_00291;CNPJ_07126;809;PIX;2025-04-19;
CNPJ_02392;CNPJ_03357;50;TED;2025-04-21;
CNPJ_03620;CNPJ_05069;18;PIX;2025-03-30;
CNPJ_05069;CNPJ_05413;23;BOLETO;2025-05-22;
CNPJ_00653;CNPJ_06179;68;BOLETO;2025-03-25;
CNPJ_00653;CNPJ_02983;24;PIX;2025-05-20;
CNPJ_00126;CNPJ_08358;234;BOLETO;2025-04-14;
CNPJ_08946;CNPJ_08358;325;PIX;2025-05-24;
CNPJ_09324;CNPJ_09247;1135;TED;2025-03-10;
CNPJ_00679;CNPJ_09247;970;PIX;2025-05-28;
CNPJ_05939;CNPJ_04452;24;TED;2025-04-10;
CNPJ_09732;CNPJ_04452;82;PIX;2025-05-24;
CNPJ_01670;CNPJ_04431;212;PIX;2025-03-09;
CNPJ_01929;CNPJ_04431;120;PIX;2025-04-01;
CNPJ_01941;CNPJ_08817;75;PIX;2025-03-10;
CNPJ_01941;CNPJ_06259;17;PIX;2025-05-30;
CNPJ_02423;CNPJ_09606;594;PIX;2025-05-08;
CNPJ_03054;CNPJ_06789;565;PIX;2025-03-30;
CNPJ_01510;CNPJ_07600;255;BOLETO;2025-03-29;
CNPJ_08321;CNPJ_01510;521;TED;2025-04-22;
CNPJ_07171;CNPJ_04343;2854;PIX;2025-05-08;
CNPJ_00389;CNPJ_06252;447;PIX;2025-03-06;
CNPJ_03669;CNPJ_06252;937;BOLETO;2025-05-04;
CNPJ_06663;CNPJ_02139;1915;SISTEMICO;2025-04-29;
CNPJ_01348;CNPJ_05350;323;PIX;2025-03-13;
CNPJ_01348;CNPJ_00043;109;PIX;2025-04-28;
CNPJ_01348;CNPJ_03839;210;TED;2025-05-19;
CNPJ_02303;CNPJ_03690;836;PIX;2025-04-03;
CNPJ_03690;CNPJ_07498;1307;SISTEMICO;2025-05-21;
CNPJ_00033;CNPJ_07257;623;PIX;2025-05-04;
CNPJ_09514;CNPJ_00513;27;PIX;2025-05-01;
CNPJ_01469;CNPJ_01250;872;TED;2025-03-12;
CNPJ_01250;CNPJ_01611;14130;PIX;2025-05-21;
CNPJ_01176;CNPJ_06946;383;PIX;2025-04-09;
CNPJ_02351;CNPJ_01825;25;TED;2025-04-24;
CNPJ_02351;CNPJ_00922;46;BOLETO;2025-05-06;
CNPJ_08552;CNPJ_04751;375;PIX;2025-04-24;
CNPJ_00323;CNPJ_01577;36;PIX;2025-04-09;
CNPJ_03941;CNPJ_05143;35;TED;2025-03-03;
CNPJ_06012;CNPJ_05364;713;BOLETO;2025-05-30;
CNPJ_03325;CNPJ_01465;18279;PIX;2025-03-13;
CNPJ_01465;CNPJ_04216;12365;PIX;2025-04-19;
CNPJ_01847;CNPJ_06328;46506;PIX;2025-05-03;
CNPJ_06136;CNPJ_00711;79;PIX;2025-04-17;
CNPJ_00711;CNPJ_02166;180;PIX;2025-05-24;
CNPJ_01421;CNPJ_00950;17937;PIX;2025-03-30;
CNPJ_01421;CNPJ_00521;18846;PIX;2025-05-07;
CNPJ_09060;CNPJ_05843;41;PIX;2025-04-25;
CNPJ_04652;CNPJ_05843;2289;PIX;2025-05-19;
CNPJ_01504;CNPJ_03984;1129;BOLETO;2025-04-14;
CNPJ_01504;CNPJ_05920;1616;PIX;2025-05-26;
CNPJ_08239;CNPJ_07757;73;PIX;2025-04-11;
CNPJ_02282;CNPJ_03865;104;PIX;2025-03-09;
CNPJ_02798;CNPJ_07335;1254;TED;2025-03-06;
CNPJ_00375;CNPJ_07335;1728;PIX;2025-04-14;
CNPJ_09086;CNPJ_06787;5756;PIX;2025-04-16;
CNPJ_04470;CNPJ_04494;1621;TED;2025-05-08;
CNPJ_01165;CNPJ_06100;29;PIX;2025-03-16;
CNPJ_01165;CNPJ_09217;77;PIX;2025-05-07;
CNPJ_03041;CNPJ_05947;1099;PIX;2025-04-24;
CNPJ_01389;CNPJ_05687;185;PIX;2025-04-07;
CNPJ_02777;CNPJ_01747;1417;PIX;2025-03-11;
CNPJ_01747;CNPJ_09490;1282;BOLETO;2025-05-09;
CNPJ_05199;CNPJ_02281;1429;PIX;2025-04-23;
CNPJ_04278;CNPJ_00899;134;PIX;2025-03-04;
CNPJ_00899;CNPJ_03211;183;PIX;2025-04-25;
CNPJ_04325;CNPJ_00899;76;PIX;2025-05-10;
CNPJ_01152;CNPJ_03732;65313;SISTEMICO;2025-05-06;
CNPJ_02135;CNPJ_05111;138;PIX;2025-05-13;
CNPJ_01169;CNPJ_02550;1875;PIX;2025-03-29;
CNPJ_00724;CNPJ_01169;2235;PIX;2025-05-25;
CNPJ_00052;CNPJ_04228;128;PIX;2025-04-25;
CNPJ_01973;CNPJ_04306;23305;PIX;2025-04-17;
CNPJ_05479;CNPJ_04306;58943;PIX;2025-05-06;
CNPJ_03608;CNPJ_00699;76;TED;2025-03-24;
CNPJ_00699;CNPJ_03230;103;PIX;2025-04-01;
CNPJ_00699;CNPJ_08263;228;PIX;2025-05-19;
CNPJ_04204;CNPJ_00088;1938;PIX;2025-04-10;
CNPJ_01929;CNPJ_04204;9136;BOLETO;2025-05-28;
CNPJ_00159;CNPJ_03506;16;PIX;2025-03-28;
CNPJ_00159;CNPJ_02647;96;PIX;2025-05-03;
CNPJ_00822;CNPJ_09153;21038;PIX;2025-03-02;
CNPJ_00822;CNPJ_05991;17745;PIX;2025-04-16;
CNPJ_01684;CNPJ_09617;14386;PIX;2025-04-03;
CNPJ_05838;CNPJ_02304;43;PIX;2025-04-06;
CNPJ_02304;CNPJ_03215;67;PIX;2025-05-13;
CNPJ_00093;CNPJ_09013;101;TED;2025-03-11;
CNPJ_00093;CNPJ_08280;36;BOLETO;2025-04-12;
CNPJ_00093;CNPJ_00173;51;TED;2025-05-02;
CNPJ_02563;CNPJ_02257;1231;PIX;2025-03-15;
CNPJ_06259;CNPJ_02257;675;PIX;2025-04-12;
CNPJ_02257;CNPJ_04813;507;PIX;2025-05-06;
CNPJ_02781;CNPJ_02754;1478;PIX;2025-03-04;
CNPJ_02754;CNPJ_08175;1038;PIX;2025-04-12;
CNPJ_02754;CNPJ_02548;2057;TED;2025-05-09;
CNPJ_02129;CNPJ_09022;908;PIX;2025-04-10;
CNPJ_02129;CNPJ_03316;272;SISTEMICO;2025-05-25;
CNPJ_00327;CNPJ_09261;59;PIX;2025-03-11;
CNPJ_00250;CNPJ_00327;8;PIX;2025-04-05;
CNPJ_00192;CNPJ_07824;85;SISTEMICO;2025-04-27;
CNPJ_05028;CNPJ_05234;90;PIX;2025-03-27;
CNPJ_00095;CNPJ_05059;14893;PIX;2025-04-02;
CNPJ_01563;CNPJ_01616;924;TED;2025-04-14;
CNPJ_00019;CNPJ_01616;1297;BOLETO;2025-05-02;
CNPJ_02422;CNPJ_00592;1414;PIX;2025-03-06;
CNPJ_01952;CNPJ_00592;548;PIX;2025-04-22;
CNPJ_00235;CNPJ_06037;18833;PIX;2025-05-22;
CNPJ_01507;CNPJ_01050;38;PIX;2025-03-11;
CNPJ_01050;CNPJ_03242;17;BOLETO;2025-04-14;
CNPJ_01050;CNPJ_05664;30;PIX;2025-05-15;
CNPJ_05169;CNPJ_00032;50;SISTEMICO;2025-03-27;
CNPJ_00032;CNPJ_04560;9;PIX;2025-04-04;
CNPJ_00032;CNPJ_02973;30;PIX;2025-05-15;
CNPJ_01924;CNPJ_06447;10325;PIX;2025-04-29;
CNPJ_01924;CNPJ_09312;19139;PIX;2025-05-19;
CNPJ_08531;CNPJ_03541;97;TED;2025-03-19;
CNPJ_02106;CNPJ_01957;50;PIX;2025-03-06;
CNPJ_02106;CNPJ_04927;45;PIX;2025-04-19;
CNPJ_01856;CNPJ_00861;1561;BOLETO;2025-03-17;
CNPJ_00861;CNPJ_05364;12377;PIX;2025-05-17;
CNPJ_00822;CNPJ_07807;132;PIX;2025-03-30;
CNPJ_06925;CNPJ_07807;97;PIX;2025-05-02;
CNPJ_05155;CNPJ_06663;1351;BOLETO;2025-04-18;
CNPJ_05155;CNPJ_04606;1417;PIX;2025-05-05;
CNPJ_01413;CNPJ_03360;1498;PIX;2025-03-26;
CNPJ_01413;CNPJ_05495;2741;PIX;2025-04-17;
CNPJ_01413;CNPJ_01646;2718;PIX;2025-05-22;
CNPJ_01016;CNPJ_04953;237;PIX;2025-05-06;
CNPJ_01077;CNPJ_04377;2035;PIX;2025-03-01;
CNPJ_00095;CNPJ_08830;463;PIX;2025-04-25;
CNPJ_08912;CNPJ_08830;1415;TED;2025-05-04;
CNPJ_03700;CNPJ_06019;60287;TED;2025-03-29;
CNPJ_02144;CNPJ_03700;49311;PIX;2025-05-14;
CNPJ_00328;CNPJ_01424;117;PIX;2025-03-29;
CNPJ_00328;CNPJ_09153;790;PIX;2025-04-09;
CNPJ_03146;CNPJ_00328;737;BOLETO;2025-05-11;
CNPJ_02550;CNPJ_00743;14262;PIX;2025-03-20;
CNPJ_00743;CNPJ_06145;6992;SISTEMICO;2025-05-08;
CNPJ_04676;CNPJ_01268;542;PIX;2025-04-21;
CNPJ_00010;CNPJ_01268;200;PIX;2025-05-25;
CNPJ_01183;CNPJ_07082;101;PIX;2025-05-27;
CNPJ_01032;CNPJ_05132;4349;TED;2025-03-03;
CNPJ_05435;CNPJ_05132;7847;SISTEMICO;2025-04-15;
CNPJ_00583;CNPJ_05132;9716;PIX;2025-05-16;
CNPJ_01911;CNPJ_01652;36;PIX;2025-05-29;
CNPJ_05752;CNPJ_06979;4867;SISTEMICO;2025-05-14;
CNPJ_01661;CNPJ_04744;1629;TED;2025-03-03;
CNPJ_00324;CNPJ_08112;53;SISTEMICO;2025-04-09;
CNPJ_01946;CNPJ_00458;15034;PIX;2025-03-12;
CNPJ_00458;CNPJ_03017;19786;BOLETO;2025-04-19;
CNPJ_01561;CNPJ_05305;3051;PIX;2025-03-06;
CNPJ_01911;CNPJ_01561;6796;PIX;2025-05-16;
CNPJ_09943;CNPJ_07352;114;PIX;2025-03-14;
CNPJ_00635;CNPJ_06179;603;PIX;2025-04-26;
CNPJ_02464;CNPJ_05576;224;PIX;2025-03-29;
CNPJ_02464;CNPJ_06708;294;PIX;2025-05-15;
CNPJ_05111;CNPJ_04618;46415;PIX;2025-03-09;
CNPJ_04618;CNPJ_04799;10597;SISTEMICO;2025-04-10;
CNPJ_02420;CNPJ_08177;44;TED;2025-03-06;
CNPJ_02003;CNPJ_09759;313;PIX;2025-03-27;
CNPJ_03805;CNPJ_05328;245;PIX;2025-03-31;
CNPJ_04440;CNPJ_07896;10579;PIX;2025-05-27;
CNPJ_01044;CNPJ_02054;19055;PIX;2025-03-06;
CNPJ_01044;CNPJ_05620;12338;BOLETO;2025-05-29;
CNPJ_00587;CNPJ_01336;84;TED;2025-03-10;
CNPJ_00587;CNPJ_01152;88;BOLETO;2025-04-17;
CNPJ_02026;CNPJ_06418;986;PIX;2025-04-13;
CNPJ_03625;CNPJ_04333;111;BOLETO;2025-05-21;
CNPJ_07451;CNPJ_06952;155;PIX;2025-04-12;
CNPJ_04544;CNPJ_00202;56;PIX;2025-03-04;
CNPJ_00202;CNPJ_03020;76;BOLETO;2025-05-04;
CNPJ_00950;CNPJ_00687;94141;PIX;2025-03-06;
CNPJ_00687;CNPJ_06151;58282;BOLETO;2025-04-24;
CNPJ_09312;CNPJ_04629;2899;PIX;2025-03-22;
CNPJ_07238;CNPJ_02647;97;PIX;2025-03-06;
CNPJ_01663;CNPJ_08522;1336;SISTEMICO;2025-03-19;
CNPJ_01636;CNPJ_08522;325;PIX;2025-04-20;
CNPJ_02221;CNPJ_01620;165;TED;2025-04-19;
CNPJ_02950;CNPJ_06610;25327;BOLETO;2025-04-02;
CNPJ_00810;CNPJ_08581;144;PIX;2025-04-08;
CNPJ_00810;CNPJ_05566;66;BOLETO;2025-05-21;
CNPJ_01570;CNPJ_00173;2625;PIX;2025-03-04;
CNPJ_01570;CNPJ_06663;2990;PIX;2025-04-06;
CNPJ_01570;CNPJ_02551;4240;PIX;2025-05-12;
CNPJ_01432;CNPJ_04306;12142;PIX;2025-05-22;
CNPJ_00123;CNPJ_09798;117;PIX;2025-03-11;
CNPJ_05364;CNPJ_06426;60924;SISTEMICO;2025-03-11;
CNPJ_06128;CNPJ_06426;15739;TED;2025-05-22;
CNPJ_01221;CNPJ_09766;1951;PIX;2025-05-14;
CNPJ_02175;CNPJ_03987;44;PIX;2025-05-26;
CNPJ_08738;CNPJ_08175;86;PIX;2025-03-26;
CNPJ_04526;CNPJ_08738;57;PIX;2025-04-14;
CNPJ_09439;CNPJ_03132;966;BOLETO;2025-05-09;
CNPJ_02486;CNPJ_01642;28;PIX;2025-05-28;
CNPJ_08321;CNPJ_04391;616;PIX;2025-04-27;
CNPJ_03354;CNPJ_05963;1685;PIX;2025-05-09;
CNPJ_01752;CNPJ_02140;1271;PIX;2025-03-08;
CNPJ_02140;CNPJ_01869;687;PIX;2025-04-18;
CNPJ_00115;CNPJ_08984;293;PIX;2025-04-09;
CNPJ_01173;CNPJ_08984;386;TED;2025-05-31;
CNPJ_04935;CNPJ_01446;1434;PIX;2025-03-03;
CNPJ_08151;CNPJ_01446;3350;PIX;2025-05-20;
CNPJ_00538;CNPJ_08251;17438;PIX;2025-04-18;
CNPJ_02539;CNPJ_00538;20184;BOLETO;2025-05-19;
CNPJ_00833;CNPJ_07634;250;PIX;2025-05-15;
CNPJ_01322;CNPJ_03496;3195;PIX;2025-05-18;
CNPJ_06627;CNPJ_07090;46927;PIX;2025-04-09;
CNPJ_04013;CNPJ_01646;112;PIX;2025-05-18;
CNPJ_03161;CNPJ_09676;20;PIX;2025-03-10;
CNPJ_03161;CNPJ_00991;38;BOLETO;2025-05-31;
CNPJ_09313;CNPJ_07841;602;PIX;2025-03-19;
CNPJ_02054;CNPJ_07841;865;PIX;2025-04-16;
CNPJ_01144;CNPJ_00294;14059;BOLETO;2025-04-12;
CNPJ_04239;CNPJ_07543;11702;PIX;2025-03-22;
CNPJ_00949;CNPJ_03878;13;PIX;2025-03-29;
CNPJ_00044;CNPJ_00095;881;PIX;2025-03-29;
CNPJ_00044;CNPJ_01577;2373;PIX;2025-05-27;
CNPJ_02539;CNPJ_03301;16189;PIX;2025-05-03;
CNPJ_07831;CNPJ_06955;49044;PIX;2025-05-11;
CNPJ_01869;CNPJ_01390;1323;PIX;2025-03-06;
CNPJ_00171;CNPJ_06766;14256;PIX;2025-03-05;
CNPJ_00171;CNPJ_08624;18888;PIX;2025-04-09;
CNPJ_01838;CNPJ_06998;2027;PIX;2025-05-30;
CNPJ_01395;CNPJ_09815;1156;PIX;2025-04-02;
CNPJ_02708;CNPJ_08791;357;TED;2025-05-07;
CNPJ_07064;CNPJ_08752;169;PIX;2025-04-03;
CNPJ_04470;CNPJ_05107;43;PIX;2025-03-28;
CNPJ_01397;CNPJ_06276;380;PIX;2025-03-27;
CNPJ_01397;CNPJ_03935;445;PIX;2025-04-23;
CNPJ_06916;CNPJ_01021;770;TED;2025-05-14;
CNPJ_00742;CNPJ_09324;50570;PIX;2025-05-31;
CNPJ_09040;CNPJ_04580;111108;BOLETO;2025-04-28;
CNPJ_04580;CNPJ_09916;66661;PIX;2025-05-03;
CNPJ_02392;CNPJ_05188;5246;TED;2025-03-28;
CNPJ_00194;CNPJ_05188;2146;PIX;2025-03-24;
CNPJ_05188;CNPJ_01620;1924;BOLETO;2025-04-17;
CNPJ_07432;CNPJ_08363;11883;PIX;2025-03-28;
CNPJ_01922;CNPJ_08363;3416;TED;2025-03-10;
CNPJ_00215;CNPJ_08363;8110;PIX;2025-04-06;
CNPJ_01432;CNPJ_08363;15338;PIX;2025-05-21;
